호선,역번호,역명,상하선,승강장위치,연단간격,승강장선형
2,204,동백,상선,장산행 3-1,좁음,직선
2,204,동백,상선,장산행 3-2,좁음,직선
2,204,동백,상선,장산행 3-3,좁음,직선
2,204,동백,상선,장산행 3-4,좁음,직선
2,204,동백,상선,장산행 4-1,좁음,직선
2,204,동백,상선,장산행 4-2,좁음,직선
2,204,동백,상선,장산행 4-3,좁음,직선
2,204,동백,상선,장산행 4-4,좁음,직선
2,204,동백,상선,장산행 5-1,좁음,직선
2,204,동백,상선,장산행 5-2,좁음,직선
2,204,동백,상선,장산행 5-3,좁음,직선
2,204,동백,상선,장산행 5-4,좁음,직선
2,204,동백,상선,장산행 6-1,좁음,직선
2,204,동백,상선,장산행 6-2,좁음,직선
2,204,동백,상선,장산행 6-3,좁음,직선
2,204,동백,상선,장산행 6-4,좁음,직선
2,204,동백,하선,양산행 1-1,좁음,직선
2,204,동백,하선,양산행 1-2,좁음,직선
2,204,동백,하선,양산행 1-3,좁음,직선
2,204,동백,하선,양산행 1-4,좁음,직선
2,204,동백,하선,양산행 2-1,좁음,직선
2,204,동백,하선,양산행 2-2,좁음,직선
2,204,동백,하선,양산행 2-3,좁음,직선
2,204,동백,하선,양산행 2-4,좁음,직선
2,204,동백,하선,양산행 3-1,좁음,직선
2,204,동백,하선,양산행 3-2,좁음,직선
2,204,동백,하선,양산행 3-3,좁음,직선
2,204,동백,하선,양산행 3-4,좁음,직선
2,204,동백,하선,양산행 4-1,좁음,직선
2,204,동백,하선,양산행 4-2,좁음,직선
2,204,동백,하선,양산행 4-3,좁음,직선
2,204,동백,하선,양산행 4-4,좁음,직선
2,204,동백,하선,양산행 5-1,좁음,직선
2,204,동백,하선,양산행 5-2,좁음,직선
2,204,동백,하선,양산행 5-3,좁음,직선
2,204,동백,하선,양산행 5-4,좁음,직선
2,204,동백,하선,양산행 6-1,좁음,직선
2,204,동백,하선,양산행 6-2,좁음,직선
2,204,동백,하선,양산행 6-3,좁음,직선
2,204,동백,하선,양산행 6-4,좁음,직선
2,205,벡스코,상선,장산행 1-1,좁음,직선
2,205,벡스코,상선,장산행 1-2,좁음,직선
2,205,벡스코,상선,장산행 1-3,좁음,직선
2,205,벡스코,상선,장산행 1-4,좁음,직선
2,205,벡스코,상선,장산행 2-1,좁음,직선
2,205,벡스코,상선,장산행 2-2,좁음,직선
2,205,벡스코,상선,장산행 2-3,좁음,직선
2,205,벡스코,상선,장산행 2-4,좁음,직선
2,205,벡스코,상선,장산행 3-1,좁음,직선
2,205,벡스코,상선,장산행 3-2,좁음,직선
2,205,벡스코,상선,장산행 3-3,좁음,직선
2,205,벡스코,상선,장산행 3-4,좁음,직선
2,205,벡스코,상선,장산행 4-1,좁음,직선
2,205,벡스코,상선,장산행 4-2,좁음,직선
2,205,벡스코,상선,장산행 4-3,좁음,직선
2,205,벡스코,상선,장산행 4-4,좁음,직선
2,205,벡스코,상선,장산행 5-1,좁음,직선
2,205,벡스코,상선,장산행 5-2,좁음,직선
2,205,벡스코,상선,장산행 5-3,좁음,직선
2,205,벡스코,상선,장산행 5-4,좁음,직선
2,205,벡스코,상선,장산행 6-1,좁음,직선
2,205,벡스코,상선,장산행 6-2,좁음,직선
2,205,벡스코,상선,장산행 6-3,좁음,직선
2,205,벡스코,상선,장산행 6-4,좁음,직선
2,205,벡스코,하선,양산행 1-1,좁음,직선
2,205,벡스코,하선,양산행 1-2,좁음,직선
2,205,벡스코,하선,양산행 1-3,좁음,직선
2,205,벡스코,하선,양산행 1-4,좁음,직선
2,205,벡스코,하선,양산행 2-1,좁음,직선
2,205,벡스코,하선,양산행 2-2,좁음,직선
2,205,벡스코,하선,양산행 2-3,좁음,직선
2,205,벡스코,하선,양산행 2-4,좁음,직선
2,205,벡스코,하선,양산행 3-1,좁음,직선
2,205,벡스코,하선,양산행 3-2,좁음,직선
2,205,벡스코,하선,양산행 3-3,좁음,직선
2,205,벡스코,하선,양산행 3-4,좁음,직선
2,205,벡스코,하선,양산행 4-1,좁음,직선
2,205,벡스코,하선,양산행 4-2,좁음,직선
2,205,벡스코,하선,양산행 4-3,좁음,직선
2,205,벡스코,하선,양산행 4-4,좁음,직선
2,205,벡스코,하선,양산행 5-1,좁음,직선
2,205,벡스코,하선,양산행 5-2,좁음,직선
2,205,벡스코,하선,양산행 5-3,좁음,직선
2,205,벡스코,하선,양산행 5-4,좁음,직선
2,205,벡스코,하선,양산행 6-1,좁음,직선
2,205,벡스코,하선,양산행 6-2,좁음,직선
2,205,벡스코,하선,양산행 6-3,좁음,직선
2,205,벡스코,하선,양산행 6-4,좁음,직선
2,206,센텀시티,상선,장산행 1-1,좁음,직선
2,206,센텀시티,상선,장산행 1-2,좁음,직선
2,206,센텀시티,상선,장산행 1-3,좁음,직선
2,206,센텀시티,상선,장산행 1-4,좁음,직선
2,206,센텀시티,상선,장산행 2-1,좁음,직선
2,206,센텀시티,상선,장산행 2-2,좁음,직선
2,206,센텀시티,상선,장산행 2-3,좁음,직선
2,206,센텀시티,상선,장산행 2-4,좁음,직선
2,206,센텀시티,상선,장산행 3-1,좁음,직선
2,206,센텀시티,상선,장산행 3-2,좁음,직선
2,206,센텀시티,상선,장산행 3-3,좁음,직선
2,206,센텀시티,상선,장산행 3-4,좁음,직선
2,206,센텀시티,상선,장산행 4-1,좁음,직선
2,206,센텀시티,상선,장산행 4-2,좁음,직선
2,206,센텀시티,상선,장산행 4-3,좁음,직선
2,206,센텀시티,상선,장산행 4-4,좁음,직선
2,206,센텀시티,상선,장산행 5-1,좁음,직선
2,206,센텀시티,상선,장산행 5-2,좁음,직선
2,206,센텀시티,상선,장산행 5-3,좁음,직선
2,206,센텀시티,상선,장산행 5-4,좁음,직선
2,206,센텀시티,상선,장산행 6-1,좁음,직선
2,206,센텀시티,상선,장산행 6-2,좁음,직선
2,206,센텀시티,상선,장산행 6-3,좁음,직선
2,206,센텀시티,상선,장산행 6-4,좁음,직선
2,206,센텀시티,하선,양산행 1-1,좁음,직선
2,206,센텀시티,하선,양산행 1-2,좁음,직선
2,206,센텀시티,하선,양산행 1-3,좁음,직선
2,206,센텀시티,하선,양산행 1-4,좁음,직선
2,206,센텀시티,하선,양산행 2-1,좁음,직선
2,206,센텀시티,하선,양산행 2-2,좁음,직선
2,206,센텀시티,하선,양산행 2-3,좁음,직선
2,206,센텀시티,하선,양산행 2-4,좁음,직선
2,206,센텀시티,하선,양산행 3-1,좁음,직선
2,206,센텀시티,하선,양산행 3-2,좁음,직선
2,206,센텀시티,하선,양산행 3-3,좁음,직선
2,206,센텀시티,하선,양산행 3-4,좁음,직선
2,206,센텀시티,하선,양산행 4-1,좁음,직선
2,206,센텀시티,하선,양산행 4-2,좁음,직선
2,206,센텀시티,하선,양산행 4-3,좁음,직선
2,206,센텀시티,하선,양산행 4-4,좁음,직선
2,206,센텀시티,하선,양산행 5-1,좁음,직선
2,206,센텀시티,하선,양산행 5-2,좁음,직선
2,206,센텀시티,하선,양산행 5-3,좁음,직선
2,206,센텀시티,하선,양산행 5-4,좁음,직선
2,206,센텀시티,하선,양산행 6-1,좁음,직선
2,206,센텀시티,하선,양산행 6-2,좁음,직선
2,206,센텀시티,하선,양산행 6-3,좁음,직선
2,206,센텀시티,하선,양산행 6-4,좁음,직선
2,207,민락,상선,장산행 1-1,좁음,직선
2,207,민락,상선,장산행 1-2,좁음,직선
2,207,민락,상선,장산행 1-3,좁음,직선
2,207,민락,상선,장산행 1-4,좁음,직선
2,207,민락,상선,장산행 2-1,좁음,직선
2,207,민락,상선,장산행 2-2,좁음,직선
2,207,민락,상선,장산행 2-3,좁음,직선
2,207,민락,상선,장산행 2-4,좁음,직선
2,207,민락,상선,장산행 3-1,좁음,직선
2,207,민락,상선,장산행 3-2,좁음,직선
2,207,민락,상선,장산행 3-3,좁음,직선
2,207,민락,상선,장산행 3-4,좁음,직선
2,207,민락,상선,장산행 4-1,좁음,직선
2,207,민락,상선,장산행 4-2,좁음,직선
2,207,민락,상선,장산행 4-3,좁음,직선
2,207,민락,상선,장산행 4-4,좁음,직선
2,207,민락,상선,장산행 5-1,좁음,직선
2,207,민락,상선,장산행 5-2,좁음,직선
2,207,민락,상선,장산행 5-3,좁음,직선
2,207,민락,상선,장산행 5-4,좁음,직선
2,207,민락,상선,장산행 6-1,좁음,직선
2,207,민락,상선,장산행 6-2,좁음,직선
2,207,민락,상선,장산행 6-3,좁음,직선
2,207,민락,상선,장산행 6-4,좁음,직선
2,207,민락,하선,양산행 1-1,좁음,직선
2,207,민락,하선,양산행 1-2,좁음,직선
2,207,민락,하선,양산행 1-3,좁음,직선
2,207,민락,하선,양산행 1-4,좁음,직선
2,207,민락,하선,양산행 2-1,좁음,직선
2,207,민락,하선,양산행 2-2,좁음,직선
2,207,민락,하선,양산행 2-3,좁음,직선
2,207,민락,하선,양산행 2-4,좁음,직선
2,207,민락,하선,양산행 3-1,좁음,직선
2,207,민락,하선,양산행 3-2,좁음,직선
2,207,민락,하선,양산행 3-3,좁음,직선
2,207,민락,하선,양산행 3-4,좁음,직선
2,207,민락,하선,양산행 4-1,좁음,직선
2,207,민락,하선,양산행 4-2,좁음,직선
2,207,민락,하선,양산행 4-3,좁음,직선
2,207,민락,하선,양산행 4-4,좁음,직선
2,207,민락,하선,양산행 5-1,좁음,직선
2,207,민락,하선,양산행 5-2,좁음,직선
2,207,민락,하선,양산행 5-3,좁음,직선
2,207,민락,하선,양산행 5-4,좁음,직선
2,207,민락,하선,양산행 6-1,좁음,직선
2,207,민락,하선,양산행 6-2,좁음,직선
2,207,민락,하선,양산행 6-3,좁음,직선
2,207,민락,하선,양산행 6-4,좁음,직선
2,208,2수영,상선,장산행 1-1,좁음,직선
2,208,2수영,상선,장산행 1-2,좁음,직선
2,208,2수영,상선,장산행 1-3,좁음,직선
2,208,2수영,상선,장산행 1-4,좁음,직선
2,208,2수영,상선,장산행 2-1,좁음,직선
2,208,2수영,상선,장산행 2-2,좁음,직선
2,208,2수영,상선,장산행 2-3,좁음,직선
2,208,2수영,상선,장산행 2-4,좁음,직선
2,208,2수영,상선,장산행 3-1,좁음,직선
2,208,2수영,상선,장산행 3-2,좁음,직선
2,208,2수영,상선,장산행 3-3,좁음,직선
2,208,2수영,상선,장산행 3-4,좁음,직선
2,208,2수영,상선,장산행 4-1,좁음,직선
2,208,2수영,상선,장산행 4-2,좁음,직선
2,208,2수영,상선,장산행 4-3,좁음,직선
2,208,2수영,상선,장산행 4-4,좁음,직선
2,208,2수영,상선,장산행 5-1,좁음,직선
2,208,2수영,상선,장산행 5-2,좁음,직선
2,208,2수영,상선,장산행 5-3,좁음,직선
2,208,2수영,상선,장산행 5-4,좁음,직선
2,208,2수영,상선,장산행 6-1,좁음,직선
2,208,2수영,상선,장산행 6-2,좁음,직선
2,208,2수영,상선,장산행 6-3,좁음,직선
2,208,2수영,상선,장산행 6-4,좁음,직선
2,208,2수영,하선,양산행 1-1,좁음,직선
2,208,2수영,하선,양산행 1-2,좁음,직선
2,208,2수영,하선,양산행 1-3,좁음,직선
2,208,2수영,하선,양산행 1-4,좁음,직선
2,208,2수영,하선,양산행 2-1,좁음,직선
2,208,2수영,하선,양산행 2-2,좁음,직선
2,208,2수영,하선,양산행 2-3,좁음,직선
2,208,2수영,하선,양산행 2-4,좁음,직선
2,208,2수영,하선,양산행 3-1,좁음,직선
2,208,2수영,하선,양산행 3-2,좁음,직선
2,208,2수영,하선,양산행 3-3,좁음,직선
2,208,2수영,하선,양산행 3-4,좁음,직선
2,208,2수영,하선,양산행 4-1,좁음,직선
2,208,2수영,하선,양산행 4-2,좁음,직선
2,208,2수영,하선,양산행 4-3,좁음,직선
2,208,2수영,하선,양산행 4-4,좁음,직선
2,208,2수영,하선,양산행 5-1,좁음,직선
2,208,2수영,하선,양산행 5-2,좁음,직선
2,208,2수영,하선,양산행 5-3,좁음,직선
2,208,2수영,하선,양산행 5-4,좁음,직선
2,208,2수영,하선,양산행 6-1,좁음,직선
2,208,2수영,하선,양산행 6-2,좁음,직선
2,208,2수영,하선,양산행 6-3,좁음,직선
2,208,2수영,하선,양산행 6-4,좁음,직선
2,209,광안,상선,장산행 1-1,좁음,직선
2,209,광안,상선,장산행 1-2,좁음,직선
2,209,광안,상선,장산행 1-3,좁음,직선
2,209,광안,상선,장산행 1-4,좁음,직선
2,209,광안,상선,장산행 2-1,좁음,직선
2,209,광안,상선,장산행 2-2,좁음,직선
2,209,광안,상선,장산행 2-3,좁음,직선
2,209,광안,상선,장산행 2-4,좁음,직선
2,209,광안,상선,장산행 3-1,좁음,직선
2,209,광안,상선,장산행 3-2,좁음,직선
2,209,광안,상선,장산행 3-3,좁음,직선
2,209,광안,상선,장산행 3-4,좁음,직선
2,209,광안,상선,장산행 4-1,좁음,직선
2,209,광안,상선,장산행 4-2,좁음,직선
2,209,광안,상선,장산행 4-3,좁음,직선
2,209,광안,상선,장산행 4-4,좁음,직선
2,209,광안,상선,장산행 5-1,좁음,직선
2,209,광안,상선,장산행 5-2,좁음,직선
2,209,광안,상선,장산행 5-3,좁음,직선
2,209,광안,상선,장산행 5-4,좁음,직선
2,209,광안,상선,장산행 6-1,좁음,직선
2,209,광안,상선,장산행 6-2,좁음,직선
2,209,광안,상선,장산행 6-3,좁음,직선
2,209,광안,상선,장산행 6-4,좁음,직선
2,209,광안,하선,양산행 1-1,좁음,직선
2,209,광안,하선,양산행 1-2,좁음,직선
2,209,광안,하선,양산행 1-3,좁음,직선
2,209,광안,하선,양산행 1-4,좁음,직선
2,209,광안,하선,양산행 2-1,좁음,직선
2,209,광안,하선,양산행 2-2,좁음,직선
2,209,광안,하선,양산행 2-3,좁음,직선
2,209,광안,하선,양산행 2-4,좁음,직선
2,209,광안,하선,양산행 3-1,좁음,직선
2,209,광안,하선,양산행 3-2,좁음,직선
2,209,광안,하선,양산행 3-3,좁음,직선
2,209,광안,하선,양산행 3-4,좁음,직선
2,209,광안,하선,양산행 4-1,좁음,직선
2,209,광안,하선,양산행 4-2,좁음,직선
2,209,광안,하선,양산행 4-3,좁음,직선
2,209,광안,하선,양산행 4-4,좁음,직선
2,209,광안,하선,양산행 5-1,좁음,직선
2,209,광안,하선,양산행 5-2,좁음,직선
2,209,광안,하선,양산행 5-3,좁음,직선
2,209,광안,하선,양산행 5-4,좁음,직선
2,209,광안,하선,양산행 6-1,좁음,직선
2,209,광안,하선,양산행 6-2,좁음,직선
2,209,광안,하선,양산행 6-3,좁음,직선
2,209,광안,하선,양산행 6-4,좁음,직선
2,210,금련산,상선,장산행 1-1,좁음,직선
2,210,금련산,상선,장산행 1-2,좁음,직선
2,210,금련산,상선,장산행 1-3,좁음,직선
2,210,금련산,상선,장산행 1-4,좁음,직선
2,210,금련산,상선,장산행 2-1,좁음,직선
2,210,금련산,상선,장산행 2-2,좁음,직선
2,210,금련산,상선,장산행 2-3,좁음,직선
2,210,금련산,상선,장산행 2-4,좁음,직선
2,210,금련산,상선,장산행 3-1,좁음,직선
2,210,금련산,상선,장산행 3-2,좁음,직선
2,210,금련산,상선,장산행 3-3,좁음,직선
2,210,금련산,상선,장산행 3-4,좁음,직선
2,210,금련산,상선,장산행 4-1,좁음,직선
2,210,금련산,상선,장산행 4-2,좁음,직선
2,210,금련산,상선,장산행 4-3,좁음,직선
2,210,금련산,상선,장산행 4-4,좁음,직선
2,210,금련산,상선,장산행 5-1,좁음,직선
2,210,금련산,상선,장산행 5-2,좁음,직선
2,210,금련산,상선,장산행 5-3,좁음,직선
2,210,금련산,상선,장산행 5-4,좁음,직선
2,210,금련산,상선,장산행 6-1,좁음,직선
2,210,금련산,상선,장산행 6-2,좁음,직선
2,210,금련산,상선,장산행 6-3,좁음,직선
2,210,금련산,상선,장산행 6-4,좁음,직선
2,210,금련산,하선,양산행 1-1,좁음,직선
2,210,금련산,하선,양산행 1-2,좁음,직선
2,210,금련산,하선,양산행 1-3,좁음,직선
2,210,금련산,하선,양산행 1-4,좁음,직선
2,210,금련산,하선,양산행 2-1,좁음,직선
2,210,금련산,하선,양산행 2-2,좁음,직선
2,210,금련산,하선,양산행 2-3,좁음,직선
2,210,금련산,하선,양산행 2-4,좁음,직선
2,210,금련산,하선,양산행 3-1,좁음,직선
2,210,금련산,하선,양산행 3-2,좁음,직선
2,210,금련산,하선,양산행 3-3,좁음,직선
2,210,금련산,하선,양산행 3-4,좁음,직선
2,210,금련산,하선,양산행 4-1,좁음,직선
2,210,금련산,하선,양산행 4-2,좁음,직선
2,210,금련산,하선,양산행 4-3,좁음,직선
2,210,금련산,하선,양산행 4-4,좁음,직선
2,210,금련산,하선,양산행 5-1,좁음,직선
2,210,금련산,하선,양산행 5-2,좁음,직선
2,210,금련산,하선,양산행 5-3,좁음,직선
2,210,금련산,하선,양산행 5-4,좁음,직선
2,210,금련산,하선,양산행 6-1,좁음,직선
2,210,금련산,하선,양산행 6-2,좁음,직선
2,210,금련산,하선,양산행 6-3,좁음,직선
2,210,금련산,하선,양산행 6-4,좁음,직선
2,211,남천,상선,장산행 1-1,좁음,직선
2,211,남천,상선,장산행 1-2,좁음,직선
2,211,남천,상선,장산행 1-3,좁음,직선
2,211,남천,상선,장산행 1-4,좁음,직선
2,211,남천,상선,장산행 2-1,좁음,직선
2,211,남천,상선,장산행 2-2,좁음,직선
2,211,남천,상선,장산행 2-3,좁음,직선
2,211,남천,상선,장산행 2-4,좁음,직선
2,211,남천,상선,장산행 3-1,좁음,직선
2,211,남천,상선,장산행 3-2,좁음,직선
2,211,남천,상선,장산행 3-3,좁음,직선
2,211,남천,상선,장산행 3-4,좁음,직선
2,211,남천,상선,장산행 4-1,좁음,직선
2,211,남천,상선,장산행 4-2,좁음,직선
2,211,남천,상선,장산행 4-3,좁음,직선
2,211,남천,상선,장산행 4-4,좁음,직선
2,211,남천,상선,장산행 5-1,좁음,직선
2,211,남천,상선,장산행 5-2,좁음,직선
2,211,남천,상선,장산행 5-3,좁음,직선
2,211,남천,상선,장산행 5-4,좁음,직선
2,211,남천,상선,장산행 6-1,좁음,직선
2,211,남천,상선,장산행 6-2,좁음,직선
2,211,남천,상선,장산행 6-3,좁음,직선
2,211,남천,상선,장산행 6-4,좁음,직선
2,211,남천,하선,양산행 1-1,좁음,직선
2,211,남천,하선,양산행 1-2,좁음,직선
2,211,남천,하선,양산행 1-3,좁음,직선
2,211,남천,하선,양산행 1-4,좁음,직선
2,211,남천,하선,양산행 2-1,좁음,직선
2,211,남천,하선,양산행 2-2,좁음,직선
2,211,남천,하선,양산행 2-3,좁음,직선
2,211,남천,하선,양산행 2-4,좁음,직선
2,211,남천,하선,양산행 3-1,좁음,직선
2,211,남천,하선,양산행 3-2,좁음,직선
2,211,남천,하선,양산행 3-3,좁음,직선
2,211,남천,하선,양산행 3-4,좁음,직선
2,211,남천,하선,양산행 4-1,좁음,직선
2,211,남천,하선,양산행 4-2,좁음,직선
2,211,남천,하선,양산행 4-3,좁음,직선
2,211,남천,하선,양산행 4-4,좁음,직선
2,211,남천,하선,양산행 5-1,좁음,직선
2,211,남천,하선,양산행 5-2,좁음,직선
2,211,남천,하선,양산행 5-3,좁음,직선
2,211,남천,하선,양산행 5-4,좁음,직선
2,211,남천,하선,양산행 6-1,좁음,직선
2,211,남천,하선,양산행 6-2,좁음,직선
2,211,남천,하선,양산행 6-3,좁음,직선
2,211,남천,하선,양산행 6-4,좁음,직선
2,212,경성대부경대,상선,장산행 1-1,좁음,직선
2,212,경성대부경대,상선,장산행 1-2,좁음,직선
2,212,경성대부경대,상선,장산행 1-3,좁음,직선
2,212,경성대부경대,상선,장산행 1-4,좁음,직선
2,212,경성대부경대,상선,장산행 2-1,좁음,직선
2,212,경성대부경대,상선,장산행 2-2,좁음,직선
2,212,경성대부경대,상선,장산행 2-3,좁음,직선
2,212,경성대부경대,상선,장산행 2-4,좁음,직선
2,212,경성대부경대,상선,장산행 3-1,좁음,직선
2,212,경성대부경대,상선,장산행 3-2,좁음,직선
2,212,경성대부경대,상선,장산행 3-3,좁음,직선
2,212,경성대부경대,상선,장산행 3-4,좁음,직선
2,212,경성대부경대,상선,장산행 4-1,좁음,직선
2,212,경성대부경대,상선,장산행 4-2,좁음,직선
2,212,경성대부경대,상선,장산행 4-3,좁음,직선
2,212,경성대부경대,상선,장산행 4-4,좁음,직선
2,212,경성대부경대,상선,장산행 5-1,좁음,직선
2,212,경성대부경대,상선,장산행 5-2,좁음,직선
2,212,경성대부경대,상선,장산행 5-3,좁음,직선
2,212,경성대부경대,상선,장산행 5-4,좁음,직선
2,212,경성대부경대,상선,장산행 6-1,좁음,직선
2,212,경성대부경대,상선,장산행 6-2,좁음,직선
2,212,경성대부경대,상선,장산행 6-3,좁음,직선
2,212,경성대부경대,상선,장산행 6-4,좁음,직선
2,212,경성대부경대,하선,양산행 1-1,좁음,직선
2,212,경성대부경대,하선,양산행 1-2,좁음,직선
2,212,경성대부경대,하선,양산행 1-3,좁음,직선
2,212,경성대부경대,하선,양산행 1-4,좁음,직선
2,212,경성대부경대,하선,양산행 2-1,좁음,직선
2,212,경성대부경대,하선,양산행 2-2,좁음,직선
2,212,경성대부경대,하선,양산행 2-3,좁음,직선
2,212,경성대부경대,하선,양산행 2-4,좁음,직선
2,212,경성대부경대,하선,양산행 3-1,좁음,직선
2,212,경성대부경대,하선,양산행 3-2,좁음,직선
2,212,경성대부경대,하선,양산행 3-3,좁음,직선
2,212,경성대부경대,하선,양산행 3-4,좁음,직선
2,212,경성대부경대,하선,양산행 4-1,좁음,직선
2,212,경성대부경대,하선,양산행 4-2,좁음,직선
2,212,경성대부경대,하선,양산행 4-3,좁음,직선
2,212,경성대부경대,하선,양산행 4-4,좁음,직선
2,212,경성대부경대,하선,양산행 5-1,좁음,직선
2,212,경성대부경대,하선,양산행 5-2,좁음,직선
2,212,경성대부경대,하선,양산행 5-3,좁음,직선
2,212,경성대부경대,하선,양산행 5-4,좁음,직선
2,212,경성대부경대,하선,양산행 6-1,좁음,직선
2,212,경성대부경대,하선,양산행 6-2,좁음,직선
2,212,경성대부경대,하선,양산행 6-3,좁음,직선
2,212,경성대부경대,하선,양산행 6-4,좁음,직선
2,213,대연,상선,장산행 1-1,좁음,직선
2,213,대연,상선,장산행 1-2,좁음,직선
2,213,대연,상선,장산행 1-3,좁음,직선
2,213,대연,상선,장산행 1-4,좁음,직선
2,213,대연,상선,장산행 2-1,좁음,직선
2,213,대연,상선,장산행 2-2,좁음,직선
2,213,대연,상선,장산행 2-3,좁음,직선
2,213,대연,상선,장산행 2-4,좁음,직선
2,213,대연,상선,장산행 3-1,좁음,직선
2,213,대연,상선,장산행 3-2,좁음,직선
2,213,대연,상선,장산행 3-3,좁음,직선
2,213,대연,상선,장산행 3-4,좁음,직선
2,213,대연,상선,장산행 4-1,좁음,직선
2,213,대연,상선,장산행 4-2,좁음,직선
2,213,대연,상선,장산행 4-3,좁음,직선
2,213,대연,상선,장산행 4-4,좁음,직선
2,213,대연,상선,장산행 5-1,좁음,직선
2,213,대연,상선,장산행 5-2,좁음,직선
2,213,대연,상선,장산행 5-3,좁음,직선
2,213,대연,상선,장산행 5-4,좁음,직선
2,213,대연,상선,장산행 6-1,좁음,직선
2,213,대연,상선,장산행 6-2,좁음,직선
2,213,대연,상선,장산행 6-3,좁음,직선
2,213,대연,상선,장산행 6-4,좁음,직선
2,213,대연,하선,양산행 1-1,좁음,직선
2,213,대연,하선,양산행 1-2,좁음,직선
2,213,대연,하선,양산행 1-3,좁음,직선
2,213,대연,하선,양산행 1-4,좁음,직선
2,213,대연,하선,양산행 2-1,좁음,직선
2,213,대연,하선,양산행 2-2,좁음,직선
2,213,대연,하선,양산행 2-3,좁음,직선
2,213,대연,하선,양산행 2-4,좁음,직선
2,213,대연,하선,양산행 3-1,좁음,직선
2,213,대연,하선,양산행 3-2,좁음,직선
2,213,대연,하선,양산행 3-3,좁음,직선
2,213,대연,하선,양산행 3-4,좁음,직선
2,213,대연,하선,양산행 4-1,좁음,직선
2,213,대연,하선,양산행 4-2,좁음,직선
2,213,대연,하선,양산행 4-3,좁음,직선
2,213,대연,하선,양산행 4-4,좁음,직선
2,213,대연,하선,양산행 5-1,좁음,직선
2,213,대연,하선,양산행 5-2,좁음,직선
2,213,대연,하선,양산행 5-3,좁음,직선
2,213,대연,하선,양산행 5-4,좁음,직선
2,213,대연,하선,양산행 6-1,좁음,직선
2,213,대연,하선,양산행 6-2,좁음,직선
2,213,대연,하선,양산행 6-3,좁음,직선
2,213,대연,하선,양산행 6-4,좁음,직선
2,214,못골,상선,장산행 1-1,좁음,직선
2,214,못골,상선,장산행 1-2,좁음,직선
2,214,못골,상선,장산행 1-3,좁음,직선
2,214,못골,상선,장산행 1-4,좁음,직선
2,214,못골,상선,장산행 2-1,좁음,직선
2,214,못골,상선,장산행 2-2,좁음,직선
2,214,못골,상선,장산행 2-3,좁음,직선
2,214,못골,상선,장산행 2-4,좁음,직선
2,214,못골,상선,장산행 3-1,좁음,직선
2,214,못골,상선,장산행 3-2,좁음,직선
2,214,못골,상선,장산행 3-3,좁음,직선
2,214,못골,상선,장산행 3-4,좁음,직선
2,214,못골,상선,장산행 4-1,좁음,직선
2,214,못골,상선,장산행 4-2,좁음,직선
2,214,못골,상선,장산행 4-3,좁음,직선
2,214,못골,상선,장산행 4-4,좁음,직선
2,214,못골,상선,장산행 5-1,좁음,직선
2,214,못골,상선,장산행 5-2,좁음,직선
2,214,못골,상선,장산행 5-3,좁음,직선
2,214,못골,상선,장산행 5-4,좁음,직선
2,214,못골,상선,장산행 6-1,좁음,직선
2,214,못골,상선,장산행 6-2,좁음,직선
2,214,못골,상선,장산행 6-3,좁음,직선
2,214,못골,상선,장산행 6-4,좁음,직선
2,214,못골,하선,양산행 1-1,좁음,직선
2,214,못골,하선,양산행 1-2,좁음,직선
2,214,못골,하선,양산행 1-3,좁음,직선
2,214,못골,하선,양산행 1-4,좁음,직선
2,214,못골,하선,양산행 2-1,좁음,직선
2,214,못골,하선,양산행 2-2,좁음,직선
2,214,못골,하선,양산행 2-3,좁음,직선
2,214,못골,하선,양산행 2-4,좁음,직선
2,214,못골,하선,양산행 3-1,좁음,직선
2,214,못골,하선,양산행 3-2,좁음,직선
2,214,못골,하선,양산행 3-3,좁음,직선
2,214,못골,하선,양산행 3-4,좁음,직선
2,214,못골,하선,양산행 4-1,좁음,직선
2,214,못골,하선,양산행 4-2,좁음,직선
2,214,못골,하선,양산행 4-3,좁음,직선
2,214,못골,하선,양산행 4-4,좁음,직선
2,214,못골,하선,양산행 5-1,좁음,직선
2,214,못골,하선,양산행 5-2,좁음,직선
2,214,못골,하선,양산행 5-3,좁음,직선
2,214,못골,하선,양산행 5-4,좁음,직선
2,214,못골,하선,양산행 6-1,좁음,직선
2,214,못골,하선,양산행 6-2,좁음,직선
2,214,못골,하선,양산행 6-3,좁음,직선
2,214,못골,하선,양산행 6-4,좁음,직선
2,215,지게골,상선,장산행 1-1,좁음,직선
2,215,지게골,상선,장산행 1-2,좁음,직선
2,215,지게골,상선,장산행 1-3,좁음,직선
2,215,지게골,상선,장산행 1-4,좁음,직선
2,215,지게골,상선,장산행 2-1,좁음,직선
2,215,지게골,상선,장산행 2-2,좁음,직선
2,215,지게골,상선,장산행 2-3,좁음,직선
2,215,지게골,상선,장산행 2-4,좁음,직선
2,215,지게골,상선,장산행 3-1,좁음,직선
2,215,지게골,상선,장산행 3-2,좁음,직선
2,215,지게골,상선,장산행 3-3,좁음,직선
2,215,지게골,상선,장산행 3-4,좁음,직선
2,215,지게골,상선,장산행 4-1,좁음,직선
2,215,지게골,상선,장산행 4-2,좁음,직선
2,215,지게골,상선,장산행 4-3,좁음,직선
2,215,지게골,상선,장산행 4-4,좁음,직선
